Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
19/02/2023,2022,Brest,Monaco,4.5,3.6,1.8,1.0,2.0,A,1,0,5,1,1,0,18,45,1,0,5,3,1,0,18,45
19/02/2023,2022,Paris SG,Lille,1.62,4.0,5.5,4.0,3.0,H,2,0,5,2,1,0,82,18,1,1,3,2,1,0,82,18
18/02/2023,2022,Strasbourg,Angers,1.83,3.5,4.5,2.0,1.0,H,1,1,5,4,1,0,8,50,0,2,0,6,0,2,8,50
18/02/2023,2022,Nice,Reims,2.1,3.4,3.5,0.0,0.0,D,3,0,10,1,2,0,45,27,1,0,2,1,0,0,45,27
17/02/2023,2022,Auxerre,Lyon,4.0,3.6,1.95,2.0,1.0,H,0,2,0,7,0,2,18,36,2,0,5,1,2,0,18,36
12/02/2023,2022,Lyon,Lens,2.3,3.5,2.9,2.0,1.0,H,0,2,1,3,0,0,45,27,0,0,4,4,0,0,45,27
12/02/2023,2022,Nantes,Lorient,2.0,3.5,3.75,1.0,0.0,H,1,1,1,2,0,1,30,50,1,2,5,8,0,2,30,50
12/02/2023,2022,Reims,Troyes,1.55,4.33,5.75,4.0,0.0,H,2,0,7,3,2,0,40,40,1,2,5,11,0,2,40,40
12/02/2023,2022,Montpellier,Brest,2.38,3.3,3.0,3.0,0.0,H,0,3,2,8,0,2,27,9,0,1,1,2,0,0,27,9
12/02/2023,2022,Lille,Strasbourg,1.45,4.5,6.5,2.0,0.0,H,1,0,6,2,1,0,55,27,1,2,3,6,0,1,55,27
12/02/2023,2022,Angers,Auxerre,2.2,3.5,3.2,1.0,1.0,D,0,3,3,6,0,0,9,9,0,3,2,5,0,0,9,9
12/02/2023,2022,Toulouse,Rennes,3.2,3.3,2.3,3.0,1.0,H,2,0,7,2,2,0,45,36,0,3,3,7,0,1,45,36
11/02/2023,2022,Clermont,Marseille,5.5,3.5,1.7,0.0,2.0,A,1,1,2,3,0,1,36,18,3,0,6,1,2,0,36,18
11/02/2023,2022,Monaco,Paris SG,2.63,3.4,2.6,3.0,1.0,H,3,0,11,3,1,0,55,18,1,2,4,5,1,1,55,18
10/02/2023,2022,Nice,Ajaccio,1.57,3.8,6.5,3.0,0.0,H,2,0,7,1,1,0,40,30,1,2,3,10,0,2,40,30
05/02/2023,2022,Marseille,Nice,1.7,4.0,4.75,1.0,3.0,A,2,0,10,3,2,0,64,18,1,1,2,2,0,0,64,18
05/02/2023,2022,Brest,Lens,4.5,3.6,1.75,1.0,1.0,D,1,1,6,4,1,1,20,40,0,0,3,3,0,0,20,40
05/02/2023,2022,Strasbourg,Montpellier,2.05,3.3,3.8,2.0,0.0,H,0,2,5,7,0,0,0,55,2,1,5,6,2,1,0,55
05/02/2023,2022,Lorient,Angers,1.85,3.6,4.2,0.0,0.0,D,1,1,4,5,0,1,50,20,0,3,0,7,0,2,50,20
05/02/2023,2022,Auxerre,Reims,3.5,3.5,2.1,0.0,0.0,D,0,3,2,10,0,2,20,30,1,0,3,2,0,0,20,30
05/02/2023,2022,Ajaccio,Nantes,2.75,3.1,2.7,0.0,2.0,A,1,2,1,3,0,1,20,10,1,0,3,0,1,0,20,10
05/02/2023,2022,Clermont,Monaco,3.8,3.8,1.85,0.0,2.0,A,1,1,2,3,0,1,40,20,1,0,6,5,0,0,40,20
04/02/2023,2022,Rennes,Lille,2.25,3.5,3.1,1.0,3.0,A,3,0,6,1,1,0,91,0,1,1,2,1,1,0,91,0
04/02/2023,2022,Troyes,Lyon,4.5,4.2,1.7,1.0,3.0,A,0,1,1,3,0,1,10,70,2,0,6,2,2,0,10,70
04/02/2023,2022,Paris SG,Toulouse,1.36,5.25,7.5,2.0,1.0,H,2,0,5,2,1,0,80,20,2,1,8,7,1,1,80,20
01/02/2023,2022,Rennes,Strasbourg,1.55,4.0,6.5,3.0,0.0,H,3,0,5,2,0,0,90,0,1,2,5,7,0,1,90,0
01/02/2023,2022,Montpellier,Paris SG,8.5,6.0,1.3,1.0,3.0,A,0,2,2,6,0,1,30,10,1,2,3,5,0,1,30,10
01/02/2023,2022,Monaco,Auxerre,1.33,5.5,9.0,3.0,2.0,H,2,1,10,4,1,0,50,20,0,3,0,7,0,1,50,20
01/02/2023,2022,Lyon,Brest,1.5,4.33,6.5,0.0,0.0,D,0,2,2,4,0,0,50,20,0,2,1,3,0,0,50,20
01/02/2023,2022,Lens,Nice,1.73,3.4,5.5,0.0,1.0,A,3,0,6,2,1,0,100,0,0,1,2,3,0,0,100,0
01/02/2023,2022,Toulouse,Troyes,1.73,4.0,4.33,4.0,1.0,H,1,1,3,3,1,1,40,40,1,2,5,9,0,1,40,40
01/02/2023,2022,Reims,Lorient,1.8,3.6,4.5,4.0,2.0,H,2,0,4,1,1,0,33,44,1,1,4,5,0,1,33,44
01/02/2023,2022,Nantes,Marseille,4.5,3.8,1.75,0.0,2.0,A,1,0,3,2,0,0,33,56,3,0,7,3,1,0,33,56
01/02/2023,2022,Lille,Clermont,1.5,4.2,7.0,0.0,0.0,D,2,0,7,2,1,0,60,20,2,1,4,3,0,0,60,20
01/02/2023,2022,Angers,Ajaccio,2.25,3.2,3.4,1.0,2.0,A,0,3,3,6,0,0,10,10,0,2,3,11,0,2,10,10
29/01/2023,2022,Paris SG,Reims,1.22,7.0,11.0,1.0,1.0,D,3,0,9,1,2,0,89,11,1,0,3,2,0,0,89,11
29/01/2023,2022,Ajaccio,Lyon,4.5,3.6,1.83,0.0,2.0,A,2,1,5,3,1,0,22,11,1,1,4,3,1,0,22,11
